timestamp,value,type
7073,0,Gradual
7074,0,Gradual
7075,0,Gradual
7076,0,Gradual
7077,0,Gradual
7078,0,Gradual
7079,0,Gradual
7080,0,Gradual
7081,0,Gradual
7082,1,Gradual
7083,0,Gradual
7084,1,Gradual
7085,0,Gradual
7086,0,Gradual
7087,1,Gradual
7088,0,Gradual
7089,0,Gradual
7090,0,Gradual
7091,1,Gradual
7092,0,Gradual
7093,0,Gradual
7094,0,Gradual
7095,0,Gradual
7096,0,Gradual
7097,0,Gradual
7098,1,Gradual
7099,0,Gradual
7100,0,Gradual
7101,0,Gradual
7102,0,Gradual
7103,1,Gradual
7104,0,Gradual
7105,1,Gradual
7106,1,Gradual
7107,0,Gradual
7108,0,Gradual
7109,1,Gradual
7110,0,Gradual
7111,0,Gradual
7112,0,Gradual
7113,0,Gradual
7114,1,Gradual
7115,0,Gradual
7116,0,Gradual
7117,0,Gradual
7118,0,Gradual
7119,1,Gradual
7120,0,Gradual
7121,0,Gradual
7122,0,Gradual
7123,1,Gradual
7124,0,Gradual
7125,0,Gradual
7126,0,Gradual
7127,0,Gradual
7128,0,Gradual
7129,1,Gradual
7130,1,Gradual
7131,0,Gradual
7132,0,Gradual
7133,1,Gradual
7134,0,Gradual
7135,0,Gradual
7136,0,Gradual
7137,0,Gradual
7138,1,Gradual
7139,1,Gradual
7140,1,Gradual
7141,0,Gradual
7142,1,Gradual
7143,0,Gradual
7144,1,Gradual
7145,0,Gradual
7146,1,Gradual
7147,0,Gradual
7148,1,Gradual
7149,0,Gradual
7150,0,Gradual
7151,0,Gradual
7152,1,Gradual
7153,0,Gradual
7154,0,Gradual
7155,0,Gradual
7156,0,Gradual
7157,0,Gradual
7158,1,Gradual
7159,0,Gradual
7160,0,Gradual
7161,0,Gradual
7162,0,Gradual
7163,0,Gradual
7164,0,Gradual
7165,0,Gradual
7166,0,Gradual
7167,0,Gradual
7168,0,Gradual
7169,0,Gradual
7170,1,Gradual
7171,0,Gradual
7172,0,Gradual
7173,0,Gradual
7174,0,Gradual
7175,0,Gradual
7176,0,Gradual
7177,0,Gradual
7178,0,Gradual
7179,1,Gradual
7180,0,Gradual
7181,0,Gradual
7182,1,Gradual
7183,0,Gradual
7184,0,Gradual
7185,0,Gradual
7186,1,Gradual
7187,0,Gradual
7188,0,Gradual
7189,1,Gradual
7190,0,Gradual
7191,0,Gradual
7192,0,Gradual
7193,0,Gradual
7194,0,Gradual
7195,1,Gradual
7196,0,Gradual
7197,0,Gradual
7198,1,Gradual
7199,0,Gradual
7200,0,Gradual
7201,1,Gradual
7202,1,Gradual
7203,0,Gradual
7204,0,Gradual
7205,0,Gradual
7206,0,Gradual
7207,1,Gradual
7208,0,Gradual
7209,0,Gradual
7210,0,Gradual
7211,0,Gradual
7212,0,Gradual
7213,0,Gradual
7214,0,Gradual
7215,0,Gradual
7216,0,Gradual
7217,0,Gradual
7218,0,Gradual
7219,1,Gradual
7220,0,Gradual
7221,0,Gradual
7222,0,Gradual
7223,0,Gradual
7224,0,Gradual
7225,0,Gradual
7226,0,Gradual
7227,0,Gradual
7228,0,Gradual
7229,0,Gradual
7230,0,Gradual
7231,0,Gradual
7232,0,Gradual
7233,0,Gradual
7234,0,Gradual
7235,0,Gradual
7236,0,Gradual
7237,0,Gradual
7238,0,Gradual
7239,1,Gradual
7240,1,Gradual
7241,0,Gradual
7242,0,Gradual
7243,0,Gradual
7244,1,Gradual
7245,0,Gradual
7246,0,Gradual
7247,0,Gradual
7248,0,Gradual
7249,0,Gradual
7250,0,Gradual
7251,1,Gradual
7252,0,Gradual
7253,0,Gradual
7254,0,Gradual
7255,0,Gradual
7256,1,Gradual
7257,1,Gradual
7258,0,Gradual
7259,0,Gradual
7260,0,Gradual
7261,1,Gradual
7262,0,Gradual
7263,0,Gradual
7264,0,Gradual
7265,0,Gradual
7266,0,Gradual
7267,0,Gradual
7268,0,Gradual
7269,0,Gradual
7270,0,Gradual
7271,0,Gradual
7272,0,Gradual
7273,0,Gradual
7274,0,Gradual
7275,1,Gradual
7276,0,Gradual
7277,1,Gradual
7278,0,Gradual
7279,0,Gradual
7280,1,Gradual
7281,0,Gradual
7282,1,Gradual
7283,0,Gradual
7284,1,Gradual
7285,1,Gradual
7286,0,Gradual
7287,0,Gradual
7288,0,Gradual
7289,0,Gradual
7290,0,Gradual
7291,0,Gradual
7292,0,Gradual
7293,1,Gradual
7294,0,Gradual
7295,0,Gradual
7296,0,Gradual
7297,0,Gradual
7298,0,Gradual
7299,0,Gradual
7300,0,Gradual
7301,0,Gradual
7302,0,Gradual
7303,1,Gradual
7304,1,Gradual
7305,1,Gradual
7306,0,Gradual
7307,0,Gradual
7308,0,Gradual
7309,0,Gradual
7310,0,Gradual
7311,0,Gradual
7312,0,Gradual
7313,1,Gradual
7314,0,Gradual
7315,0,Gradual
7316,1,Gradual
7317,0,Gradual
7318,0,Gradual
7319,0,Gradual
7320,0,Gradual
7321,0,Gradual
7322,0,Gradual
7323,0,Gradual
7324,1,Gradual
7325,0,Gradual
7326,0,Gradual
7327,0,Gradual
7328,1,Gradual
7329,1,Gradual
7330,0,Gradual
7331,0,Gradual
7332,0,Gradual
7333,1,Gradual
7334,0,Gradual
7335,0,Gradual
7336,0,Gradual
7337,1,Gradual
7338,1,Gradual
7339,0,Gradual
7340,0,Gradual
7341,0,Gradual
7342,0,Gradual
7343,0,Gradual
7344,0,Gradual
7345,0,Gradual
7346,0,Gradual
7347,0,Gradual
7348,0,Gradual
7349,0,Gradual
7350,0,Gradual
7351,1,Gradual
7352,0,Gradual
7353,0,Gradual
7354,0,Gradual
7355,1,Gradual
7356,0,Gradual
7357,0,Gradual
7358,0,Gradual
7359,0,Gradual
7360,1,Gradual
7361,0,Gradual
7362,1,Gradual
7363,1,Gradual
7364,0,Gradual
7365,0,Gradual
7366,0,Gradual
7367,0,Gradual
7368,0,Gradual
7369,0,Gradual
7370,0,Gradual
7371,0,Gradual
7372,0,Gradual
7373,0,Gradual
7374,0,Gradual
7375,0,Gradual
7376,0,Gradual
7377,0,Gradual
7378,0,Gradual
7379,0,Gradual
7380,0,Gradual
7381,0,Gradual
7382,0,Gradual
7383,0,Gradual
7384,0,Gradual
7385,0,Gradual
7386,0,Gradual
7387,0,Gradual
7388,0,Gradual
7389,0,Gradual
7390,0,Gradual
7391,0,Gradual
7392,0,Gradual
7393,0,Gradual
7394,1,Gradual
7395,1,Gradual
7396,0,Gradual
7397,0,Gradual
7398,1,Gradual
7399,0,Gradual
7400,1,Gradual
7401,0,Gradual
7402,0,Gradual
7403,0,Gradual
7404,0,Gradual
7405,0,Gradual
7406,0,Gradual
7407,0,Gradual
7408,0,Gradual
7409,0,Gradual
7410,0,Gradual
7411,0,Gradual
7412,1,Gradual
7413,0,Gradual
7414,0,Gradual
7415,1,Gradual
7416,0,Gradual
7417,0,Gradual
7418,0,Gradual
7419,0,Gradual
7420,1,Gradual
7421,0,Gradual
7422,1,Gradual
7423,1,Gradual
7424,0,Gradual
7425,1,Gradual
7426,1,Gradual
7427,0,Gradual
7428,0,Gradual
7429,0,Gradual
7430,0,Gradual
7431,0,Gradual
7432,1,Gradual
7433,0,Gradual
7434,0,Gradual
7435,0,Gradual
7436,1,Gradual
7437,0,Gradual
7438,0,Gradual
7439,0,Gradual
7440,0,Gradual
7441,0,Gradual
7442,0,Gradual
7443,0,Gradual
7444,0,Gradual
7445,1,Gradual
7446,0,Gradual
7447,0,Gradual
7448,0,Gradual
7449,0,Gradual
7450,0,Gradual
7451,0,Gradual
7452,0,Gradual
7453,0,Gradual
7454,0,Gradual
7455,0,Gradual
7456,0,Gradual
7457,1,Gradual
7458,0,Gradual
7459,0,Gradual
7460,0,Gradual
7461,0,Gradual
7462,0,Gradual
7463,0,Gradual
7464,0,Gradual
7465,0,Gradual
7466,0,Gradual
7467,0,Gradual
7468,0,Gradual
7469,0,Gradual
7470,0,Gradual
7471,0,Gradual
7472,0,Gradual
7473,0,Gradual
7474,1,Gradual
7475,0,Gradual
7476,0,Gradual
7477,0,Gradual
7478,0,Gradual
7479,0,Gradual
7480,0,Gradual
7481,0,Gradual
7482,0,Gradual
7483,1,Gradual
7484,0,Gradual
7485,0,Gradual
7486,0,Gradual
7487,1,Gradual
7488,1,Gradual
7489,0,Gradual
7490,0,Gradual
7491,0,Gradual
7492,1,Gradual
7493,1,Gradual
7494,0,Gradual
7495,0,Gradual
7496,1,Gradual
7497,0,Gradual
7498,1,Gradual
7499,0,Gradual
7500,0,Gradual
7501,1,Gradual
7502,0,Gradual
7503,0,Gradual
7504,1,Gradual
7505,0,Gradual
7506,1,Gradual
7507,0,Gradual
7508,0,Gradual
7509,1,Gradual
7510,0,Gradual
7511,0,Gradual
7512,0,Gradual
7513,0,Gradual
7514,0,Gradual
7515,1,Gradual
7516,0,Gradual
7517,0,Gradual
7518,0,Gradual
7519,1,Gradual
7520,0,Gradual
7521,1,Gradual
7522,0,Gradual
7523,1,Gradual
7524,0,Gradual
7525,1,Gradual
7526,0,Gradual
7527,0,Gradual
7528,0,Gradual
7529,0,Gradual
7530,0,Gradual
7531,0,Gradual
7532,0,Gradual
7533,0,Gradual
7534,1,Gradual
7535,1,Gradual
7536,0,Gradual
7537,0,Gradual
7538,0,Gradual
7539,0,Gradual
7540,0,Gradual
7541,0,Gradual
7542,0,Gradual
7543,0,Gradual
7544,1,Gradual
7545,0,Gradual
7546,0,Gradual
7547,0,Gradual
7548,0,Gradual
7549,0,Gradual
7550,0,Gradual
7551,1,Gradual
7552,0,Gradual
7553,0,Gradual
7554,0,Gradual
7555,0,Gradual
7556,0,Gradual
7557,1,Gradual
7558,0,Gradual
7559,0,Gradual
7560,0,Gradual
7561,0,Gradual
7562,0,Gradual
7563,1,Gradual
7564,0,Gradual
7565,1,Gradual
7566,0,Gradual
7567,1,Gradual
7568,0,Gradual
7569,1,Gradual
7570,0,Gradual
7571,1,Gradual
7572,0,Gradual
7573,0,Gradual
7574,0,Gradual
7575,1,Gradual
7576,1,Gradual
7577,0,Gradual
7578,0,Gradual
7579,0,Gradual
7580,0,Gradual
7581,1,Gradual
7582,0,Gradual
7583,0,Gradual
7584,1,Gradual
7585,0,Gradual
7586,1,Gradual
7587,0,Gradual
7588,0,Gradual
7589,0,Gradual
7590,0,Gradual
7591,0,Gradual
7592,0,Gradual
7593,0,Gradual
7594,0,Gradual
7595,1,Gradual
7596,0,Gradual
7597,0,Gradual
7598,0,Gradual
7599,0,Gradual
7600,1,Gradual
7601,0,Gradual
7602,0,Gradual
7603,0,Gradual
7604,0,Gradual
7605,0,Gradual
7606,0,Gradual
7607,1,Gradual
7608,0,Gradual
7609,1,Gradual
7610,0,Gradual
7611,1,Gradual
7612,0,Gradual
7613,0,Gradual
7614,0,Gradual
7615,0,Gradual
7616,0,Gradual
7617,0,Gradual
7618,1,Gradual
7619,0,Gradual
7620,0,Gradual
7621,0,Gradual
7622,0,Gradual
7623,0,Gradual
7624,0,Gradual
7625,0,Gradual
7626,0,Gradual
7627,0,Gradual
7628,1,Gradual
7629,0,Gradual
7630,1,Gradual
7631,0,Gradual
7632,0,Gradual
7633,1,Gradual
7634,0,Gradual
7635,0,Gradual
7636,0,Gradual
7637,0,Gradual
7638,0,Gradual
7639,0,Gradual
7640,0,Gradual
7641,0,Gradual
7642,1,Gradual
7643,1,Gradual
7644,0,Gradual
7645,0,Gradual
7646,0,Gradual
7647,0,Gradual
7648,1,Gradual
7649,1,Gradual
7650,0,Gradual
7651,0,Gradual
7652,0,Gradual
7653,0,Gradual
7654,0,Gradual
7655,0,Gradual
7656,0,Gradual
7657,0,Gradual
7658,0,Gradual
7659,1,Gradual
7660,1,Gradual
7661,0,Gradual
7662,0,Gradual
7663,1,Gradual
7664,1,Gradual
7665,0,Gradual
7666,1,Gradual
7667,0,Gradual
7668,1,Gradual
7669,0,Gradual
7670,1,Gradual
7671,0,Gradual
7672,1,Gradual
7673,0,Gradual
7674,1,Gradual
7675,0,Gradual
7676,0,Gradual
7677,0,Gradual
7678,0,Gradual
7679,0,Gradual
7680,1,Gradual
7681,1,Gradual
7682,0,Gradual
7683,0,Gradual
7684,0,Gradual
7685,0,Gradual
7686,0,Gradual
7687,0,Gradual
7688,0,Gradual
7689,1,Gradual
7690,0,Gradual
7691,0,Gradual
7692,0,Gradual
7693,1,Gradual
7694,0,Gradual
7695,0,Gradual
7696,0,Gradual
7697,0,Gradual
7698,0,Gradual
7699,0,Gradual
7700,1,Gradual
7701,0,Gradual
7702,0,Gradual
7703,0,Gradual
7704,0,Gradual
7705,0,Gradual
7706,0,Gradual
7707,0,Gradual
7708,0,Gradual
7709,0,Gradual
7710,0,Gradual
7711,1,Gradual
7712,1,Gradual
7713,0,Gradual
7714,0,Gradual
7715,0,Gradual
7716,1,Gradual
7717,0,Gradual
7718,0,Gradual
7719,1,Gradual
7720,0,Gradual
7721,0,Gradual
7722,0,Gradual
7723,0,Gradual
7724,1,Gradual
7725,1,Gradual
7726,0,Gradual
7727,0,Gradual
7728,0,Gradual
7729,0,Gradual
7730,0,Gradual
7731,0,Gradual
7732,0,Gradual
7733,0,Gradual
7734,0,Gradual
7735,0,Gradual
7736,0,Gradual
7737,0,Gradual
7738,0,Gradual
7739,0,Gradual
7740,0,Gradual
7741,0,Gradual
7742,0,Gradual
7743,0,Gradual
7744,1,Gradual
7745,0,Gradual
7746,0,Gradual
7747,0,Gradual
7748,0,Gradual
7749,0,Gradual
7750,1,Gradual
7751,0,Gradual
7752,0,Gradual
7753,1,Gradual
7754,1,Gradual
7755,0,Gradual
7756,0,Gradual
7757,1,Gradual
7758,0,Gradual
7759,0,Gradual
7760,0,Gradual
7761,1,Gradual
7762,0,Gradual
7763,1,Gradual
7764,0,Gradual
7765,0,Gradual
7766,0,Gradual
7767,1,Gradual
7768,0,Gradual
7769,0,Gradual
7770,0,Gradual
7771,0,Gradual
7772,0,Gradual
7773,0,Gradual
7774,0,Gradual
7775,0,Gradual
7776,0,Gradual
7777,1,Gradual
7778,0,Gradual
7779,0,Gradual
7780,0,Gradual
7781,0,Gradual
7782,0,Gradual
7783,1,Gradual
7784,0,Gradual
7785,0,Gradual
7786,0,Gradual
7787,1,Gradual
7788,0,Gradual
7789,0,Gradual
7790,0,Gradual
7791,0,Gradual
7792,0,Gradual
7793,0,Gradual
7794,0,Gradual
7795,0,Gradual
7796,0,Gradual
7797,0,Gradual
7798,1,Gradual
7799,1,Gradual
7800,0,Gradual
7801,0,Gradual
7802,1,Gradual
7803,0,Gradual
7804,0,Gradual
7805,0,Gradual
7806,0,Gradual
7807,0,Gradual
7808,0,Gradual
7809,0,Gradual
7810,0,Gradual
7811,0,Gradual
7812,1,Gradual
7813,0,Gradual
7814,1,Gradual
7815,0,Gradual
7816,0,Gradual
7817,0,Gradual
7818,1,Gradual
7819,0,Gradual
7820,0,Gradual
7821,0,Gradual
7822,1,Gradual
7823,0,Gradual
7824,0,Gradual
7825,0,Gradual
7826,1,Gradual
7827,0,Gradual
7828,0,Gradual
7829,0,Gradual
7830,1,Gradual
7831,0,Gradual
7832,0,Gradual
7833,0,Gradual
7834,0,Gradual
7835,1,Gradual
7836,0,Gradual
7837,0,Gradual
7838,0,Gradual
7839,1,Gradual
7840,1,Gradual
7841,0,Gradual
7842,1,Gradual
7843,0,Gradual
7844,0,Gradual
7845,1,Gradual
7846,0,Gradual
7847,0,Gradual
7848,1,Gradual
7849,0,Gradual
7850,0,Gradual
7851,0,Gradual
7852,0,Gradual
7853,0,Gradual
7854,0,Gradual
7855,0,Gradual
7856,1,Gradual
7857,1,Gradual
7858,0,Gradual
7859,0,Gradual
7860,0,Gradual
7861,1,Gradual
7862,1,Gradual
7863,0,Gradual
7864,0,Gradual
7865,0,Gradual
7866,0,Gradual
7867,0,Gradual
7868,0,Gradual
7869,0,Gradual
7870,1,Gradual
7871,0,Gradual
7872,0,Gradual
7873,0,Gradual
7874,0,Gradual
7875,1,Gradual
7876,0,Gradual
7877,0,Gradual
7878,0,Gradual
7879,0,Gradual
7880,0,Gradual
7881,0,Gradual
7882,0,Gradual
7883,0,Gradual
7884,0,Gradual
7885,0,Gradual
7886,0,Gradual
7887,0,Gradual
7888,0,Gradual
7889,0,Gradual
7890,0,Gradual
7891,1,Gradual
7892,0,Gradual
7893,0,Gradual
7894,0,Gradual
7895,0,Gradual
7896,0,Gradual
7897,0,Gradual
7898,0,Gradual
7899,0,Gradual
7900,1,Gradual
7901,0,Gradual
7902,0,Gradual
7903,0,Gradual
7904,0,Gradual
7905,1,Gradual
7906,0,Gradual
7907,1,Gradual
7908,1,Gradual
7909,1,Gradual
7910,1,Gradual
7911,0,Gradual
7912,0,Gradual
7913,0,Gradual
7914,0,Gradual
7915,0,Gradual
7916,0,Gradual
7917,0,Gradual
7918,1,Gradual
7919,0,Gradual
7920,0,Gradual
7921,0,Gradual
7922,0,Gradual
7923,1,Gradual
7924,0,Gradual
7925,1,Gradual
7926,0,Gradual
7927,0,Gradual
7928,0,Gradual
7929,0,Gradual
7930,0,Gradual
7931,0,Gradual
7932,0,Gradual
7933,0,Gradual
7934,0,Gradual
7935,0,Gradual
7936,0,Gradual
7937,0,Gradual
7938,0,Gradual
7939,0,Gradual
7940,0,Gradual
7941,0,Gradual
7942,0,Gradual
7943,0,Gradual
7944,0,Gradual
7945,0,Gradual
7946,1,Gradual
7947,0,Gradual
7948,0,Gradual
7949,0,Gradual
7950,1,Gradual
7951,1,Gradual
7952,0,Gradual
7953,0,Gradual
7954,0,Gradual
7955,1,Gradual
7956,1,Gradual
7957,0,Gradual
7958,0,Gradual
7959,0,Gradual
7960,0,Gradual
7961,0,Gradual
7962,0,Gradual
7963,0,Gradual
7964,1,Gradual
7965,0,Gradual
7966,0,Gradual
7967,0,Gradual
7968,0,Gradual
7969,0,Gradual
7970,0,Gradual
7971,0,Gradual
7972,0,Gradual
7973,0,Gradual
7974,1,Gradual
7975,0,Gradual
7976,1,Gradual
7977,0,Gradual
7978,0,Gradual
7979,0,Gradual
7980,0,Gradual
7981,0,Gradual
7982,0,Gradual
7983,0,Gradual
7984,0,Gradual
7985,0,Gradual
7986,1,Gradual
7987,0,Gradual
7988,0,Gradual
7989,0,Gradual
7990,0,Gradual
7991,0,Gradual
7992,1,Gradual
7993,0,Gradual
7994,0,Gradual
7995,0,Gradual
7996,0,Gradual
7997,0,Gradual
7998,0,Gradual
7999,0,Gradual
8000,0,Gradual
8001,0,Gradual
8002,0,Gradual
8003,0,Gradual
8004,0,Gradual
8005,0,Gradual
8006,0,Gradual
8007,1,Gradual
8008,0,Gradual
8009,0,Gradual
8010,0,Gradual
8011,0,Gradual
8012,0,Gradual
8013,0,Gradual
8014,0,Gradual
8015,1,Gradual
8016,0,Gradual
8017,1,Gradual
8018,0,Gradual
8019,1,Gradual
8020,0,Gradual
8021,0,Gradual
8022,1,Gradual
8023,1,Gradual
8024,1,Gradual
8025,0,Gradual
8026,0,Gradual
8027,0,Gradual
8028,0,Gradual
8029,0,Gradual
8030,0,Gradual
8031,0,Gradual
8032,0,Gradual
8033,0,Gradual
8034,0,Gradual
8035,0,Gradual
8036,0,Gradual
8037,0,Gradual
8038,1,Gradual
8039,0,Gradual
8040,0,Gradual
8041,0,Gradual
8042,0,Gradual
8043,0,Gradual
8044,0,Gradual
8045,1,Gradual
8046,0,Gradual
8047,0,Gradual
8048,0,Gradual
8049,1,Gradual
8050,1,Gradual
8051,0,Gradual
8052,0,Gradual
8053,0,Gradual
8054,0,Gradual
8055,0,Gradual
8056,1,Gradual
8057,0,Gradual
8058,0,Gradual
8059,0,Gradual
8060,0,Gradual
8061,0,Gradual
8062,0,Gradual
8063,0,Gradual
8064,1,Gradual
8065,1,Gradual
8066,0,Gradual
8067,0,Gradual
8068,0,Gradual
8069,0,Gradual
8070,0,Gradual
8071,0,Gradual
8072,0,Gradual
8073,0,Gradual
8074,0,Gradual
8075,0,Gradual
8076,0,Gradual
8077,0,Gradual
8078,0,Gradual
8079,1,Gradual
8080,0,Gradual
8081,0,Gradual
8082,0,Gradual
8083,0,Gradual
8084,0,Gradual
8085,0,Gradual
8086,1,Gradual
8087,0,Gradual
8088,0,Gradual
8089,0,Gradual
8090,0,Gradual
8091,0,Gradual
8092,0,Gradual
8093,0,Gradual
8094,0,Gradual
8095,0,Gradual
8096,1,Gradual
8097,1,Gradual
8098,0,Gradual
8099,0,Gradual
8100,1,Gradual
8101,0,Gradual
8102,0,Gradual
8103,0,Gradual
8104,0,Gradual
8105,0,Gradual
8106,0,Gradual
8107,0,Gradual
8108,0,Gradual
8109,1,Gradual
8110,0,Gradual
8111,0,Gradual
8112,0,Gradual
8113,0,Gradual
8114,0,Gradual
8115,1,Gradual
8116,0,Gradual
8117,0,Gradual
8118,1,Gradual
8119,0,Gradual
8120,0,Gradual
8121,0,Gradual
8122,0,Gradual
8123,0,Gradual
8124,1,Gradual
8125,0,Gradual
8126,0,Gradual
8127,0,Gradual
8128,0,Gradual
8129,0,Gradual
8130,0,Gradual
8131,0,Gradual
8132,0,Gradual
8133,0,Gradual
8134,0,Gradual
8135,0,Gradual
8136,1,Gradual
8137,0,Gradual
8138,0,Gradual
8139,1,Gradual
8140,0,Gradual
8141,0,Gradual
8142,0,Gradual
8143,1,Gradual
8144,0,Gradual
8145,0,Gradual
8146,0,Gradual
8147,0,Gradual
8148,1,Gradual
8149,0,Gradual
8150,0,Gradual
8151,0,Gradual
8152,0,Gradual
8153,0,Gradual
8154,0,Gradual
8155,0,Gradual
8156,1,Gradual
8157,0,Gradual
8158,0,Gradual
8159,1,Gradual
8160,0,Gradual
8161,0,Gradual
8162,0,Gradual
8163,0,Gradual
8164,0,Gradual
8165,0,Gradual
8166,1,Gradual
8167,0,Gradual
8168,0,Gradual
8169,0,Gradual
8170,1,Gradual
8171,0,Gradual
8172,0,Gradual
8173,1,Gradual
8174,0,Gradual
8175,0,Gradual
8176,1,Gradual
8177,0,Gradual
8178,0,Gradual
8179,0,Gradual
8180,0,Gradual
8181,0,Gradual
8182,1,Gradual
8183,0,Gradual
8184,0,Gradual
8185,0,Gradual
8186,0,Gradual
8187,0,Gradual
8188,0,Gradual
8189,0,Gradual
8190,0,Gradual
8191,0,Gradual
8192,0,Gradual
8193,0,Gradual
8194,0,Gradual
8195,0,Gradual
8196,1,Gradual
8197,0,Gradual
8198,0,Gradual
8199,1,Gradual
8200,0,Gradual
8201,1,Gradual
8202,1,Gradual
8203,1,Gradual
8204,0,Gradual
8205,0,Gradual
8206,1,Gradual
8207,0,Gradual
8208,0,Gradual
8209,1,Gradual
8210,0,Gradual
8211,0,Gradual
8212,0,Gradual
8213,0,Gradual
8214,0,Gradual
8215,1,Gradual
8216,0,Gradual
8217,0,Gradual
8218,1,Gradual
8219,0,Gradual
8220,0,Gradual
8221,0,Gradual
8222,0,Gradual
8223,0,Gradual
8224,1,Gradual
8225,0,Gradual
8226,1,Gradual
8227,1,Gradual
8228,0,Gradual
8229,0,Gradual
8230,0,Gradual
8231,0,Gradual
8232,1,Gradual
8233,0,Gradual
8234,0,Gradual
8235,0,Gradual
8236,0,Gradual
8237,0,Gradual
8238,0,Gradual
8239,0,Gradual
8240,0,Gradual
8241,0,Gradual
8242,0,Gradual
8243,0,Gradual
8244,0,Gradual
8245,0,Gradual
8246,1,Gradual
8247,0,Gradual
8248,0,Gradual
8249,0,Gradual
8250,0,Gradual
8251,0,Gradual
8252,0,Gradual
8253,1,Gradual
8254,0,Gradual
8255,0,Gradual
8256,0,Gradual
8257,1,Gradual
8258,1,Gradual
8259,0,Gradual
8260,0,Gradual
8261,0,Gradual
8262,0,Gradual
8263,0,Gradual
8264,1,Gradual
8265,0,Gradual
8266,0,Gradual
8267,0,Gradual
8268,0,Gradual
8269,0,Gradual
8270,0,Gradual
8271,0,Gradual
8272,0,Gradual
8273,0,Gradual
8274,0,Gradual
8275,0,Gradual
8276,0,Gradual
8277,1,Gradual
8278,0,Gradual
8279,0,Gradual
8280,0,Gradual
8281,1,Gradual
8282,0,Gradual
8283,1,Gradual
8284,1,Gradual
8285,0,Gradual
8286,0,Gradual
8287,0,Gradual
8288,0,Gradual
8289,0,Gradual
8290,0,Gradual
8291,0,Gradual
8292,0,Gradual
8293,0,Gradual
8294,0,Gradual
8295,0,Gradual
8296,1,Gradual
8297,1,Gradual
8298,0,Gradual
8299,0,Gradual
8300,0,Gradual
8301,0,Gradual
8302,0,Gradual
8303,1,Gradual
8304,0,Gradual
8305,0,Gradual
8306,0,Gradual
8307,0,Gradual
8308,0,Gradual
8309,0,Gradual
8310,0,Gradual
8311,0,Gradual
8312,1,Gradual
8313,1,Gradual
8314,0,Gradual
8315,1,Gradual
8316,1,Gradual
8317,0,Gradual
8318,1,Gradual
8319,1,Gradual
8320,0,Gradual
8321,0,Gradual
8322,0,Gradual
8323,0,Gradual
8324,0,Gradual
8325,0,Gradual
8326,1,Gradual
8327,0,Gradual
8328,0,Gradual
8329,0,Gradual
8330,0,Gradual
8331,0,Gradual
8332,0,Gradual
8333,0,Gradual
8334,0,Gradual
8335,0,Gradual
8336,0,Gradual
8337,0,Gradual
8338,0,Gradual
8339,0,Gradual
8340,0,Gradual
8341,0,Gradual
8342,0,Gradual
8343,0,Gradual
8344,0,Gradual
8345,0,Gradual
8346,0,Gradual
8347,0,Gradual
8348,1,Gradual
8349,0,Gradual
8350,1,Gradual
8351,0,Gradual
8352,0,Gradual
8353,0,Gradual
8354,0,Gradual
8355,0,Gradual
8356,0,Gradual
8357,0,Gradual
8358,0,Gradual
8359,0,Gradual
8360,0,Gradual
8361,0,Gradual
8362,0,Gradual
8363,0,Gradual
8364,1,Gradual
8365,0,Gradual
8366,0,Gradual
8367,0,Gradual
8368,0,Gradual
8369,1,Gradual
8370,0,Gradual
8371,0,Gradual
8372,1,Gradual
8373,0,Gradual
8374,1,Gradual
8375,0,Gradual
8376,1,Gradual
8377,0,Gradual
8378,0,Gradual
8379,0,Gradual
8380,0,Gradual
8381,0,Gradual
8382,1,Gradual
8383,1,Gradual
8384,0,Gradual
8385,0,Gradual
8386,0,Gradual
8387,1,Gradual
8388,1,Gradual
8389,1,Gradual
8390,0,Gradual
8391,1,Gradual
8392,0,Gradual
8393,0,Gradual
8394,0,Gradual
8395,1,Gradual
8396,0,Gradual
8397,0,Gradual
8398,0,Gradual
8399,1,Gradual
8400,0,Gradual
8401,0,Gradual
8402,1,Gradual
8403,0,Gradual
8404,1,Gradual
8405,0,Gradual
8406,0,Gradual
8407,0,Gradual
8408,0,Gradual
8409,1,Gradual
8410,1,Gradual
8411,1,Gradual
8412,0,Gradual
8413,0,Gradual
8414,1,Gradual
8415,0,Gradual
8416,0,Gradual
8417,1,Gradual
8418,1,Gradual
8419,1,Gradual
8420,0,Gradual
8421,0,Gradual
8422,0,Gradual
8423,1,Gradual
8424,1,Gradual
8425,0,Gradual
8426,0,Gradual
8427,0,Gradual
8428,0,Gradual
8429,0,Gradual
8430,1,Gradual
8431,0,Gradual
8432,0,Gradual
8433,0,Gradual
8434,0,Gradual
8435,0,Gradual
8436,0,Gradual
8437,0,Gradual
8438,0,Gradual
8439,0,Gradual
8440,0,Gradual
8441,0,Gradual
8442,0,Gradual
8443,0,Gradual
8444,0,Gradual
8445,0,Gradual
8446,0,Gradual
8447,1,Gradual
8448,0,Gradual
8449,0,Gradual
8450,0,Gradual
8451,1,Gradual
8452,0,Gradual
8453,0,Gradual
8454,0,Gradual
8455,0,Gradual
8456,0,Gradual
8457,1,Gradual
8458,0,Gradual
8459,0,Gradual
8460,1,Gradual
8461,0,Gradual
8462,1,Gradual
8463,0,Gradual
8464,0,Gradual
8465,0,Gradual
8466,1,Gradual
8467,0,Gradual
8468,0,Gradual
8469,0,Gradual
8470,0,Gradual
8471,0,Gradual
