timestamp,value,type
8510,0,Abrupt
8511,0,Abrupt
8512,0,Abrupt
8513,1,Abrupt
8514,0,Abrupt
8515,0,Abrupt
8516,0,Abrupt
8517,0,Abrupt
8518,0,Abrupt
8519,1,Abrupt
8520,0,Abrupt
8521,0,Abrupt
8522,1,Abrupt
8523,0,Abrupt
8524,0,Abrupt
8525,0,Abrupt
8526,1,Abrupt
8527,0,Abrupt
8528,0,Abrupt
8529,0,Abrupt
8530,0,Abrupt
8531,0,Abrupt
8532,0,Abrupt
8533,1,Abrupt
8534,0,Abrupt
8535,1,Abrupt
8536,0,Abrupt
8537,0,Abrupt
8538,1,Abrupt
8539,0,Abrupt
8540,0,Abrupt
8541,1,Abrupt
8542,0,Abrupt
8543,0,Abrupt
8544,0,Abrupt
8545,1,Abrupt
8546,0,Abrupt
8547,0,Abrupt
8548,0,Abrupt
8549,1,Abrupt
8550,0,Abrupt
8551,1,Abrupt
8552,0,Abrupt
8553,1,Abrupt
8554,0,Abrupt
8555,0,Abrupt
8556,0,Abrupt
8557,0,Abrupt
8558,0,Abrupt
8559,1,Abrupt
8560,0,Abrupt
8561,1,Abrupt
8562,0,Abrupt
8563,1,Abrupt
8564,0,Abrupt
8565,0,Abrupt
8566,0,Abrupt
8567,0,Abrupt
8568,0,Abrupt
8569,1,Abrupt
8570,0,Abrupt
8571,1,Abrupt
8572,1,Abrupt
8573,1,Abrupt
8574,0,Abrupt
8575,0,Abrupt
8576,1,Abrupt
8577,0,Abrupt
8578,1,Abrupt
8579,1,Abrupt
8580,0,Abrupt
8581,0,Abrupt
8582,1,Abrupt
8583,0,Abrupt
8584,0,Abrupt
8585,0,Abrupt
8586,0,Abrupt
8587,0,Abrupt
8588,0,Abrupt
8589,1,Abrupt
8590,0,Abrupt
8591,1,Abrupt
8592,0,Abrupt
8593,0,Abrupt
8594,0,Abrupt
8595,0,Abrupt
8596,1,Abrupt
8597,0,Abrupt
8598,0,Abrupt
8599,0,Abrupt
8600,0,Abrupt
8601,0,Abrupt
8602,0,Abrupt
8603,0,Abrupt
8604,0,Abrupt
8605,0,Abrupt
8606,0,Abrupt
8607,0,Abrupt
8608,1,Abrupt
8609,1,Abrupt
8610,0,Abrupt
8611,0,Abrupt
8612,0,Abrupt
8613,0,Abrupt
8614,0,Abrupt
8615,0,Abrupt
8616,0,Abrupt
8617,0,Abrupt
8618,0,Abrupt
8619,0,Abrupt
8620,0,Abrupt
8621,0,Abrupt
8622,0,Abrupt
8623,0,Abrupt
8624,0,Abrupt
8625,0,Abrupt
8626,1,Abrupt
8627,1,Abrupt
8628,0,Abrupt
8629,0,Abrupt
8630,0,Abrupt
8631,0,Abrupt
8632,1,Abrupt
8633,0,Abrupt
8634,0,Abrupt
8635,0,Abrupt
8636,0,Abrupt
8637,0,Abrupt
8638,0,Abrupt
8639,0,Abrupt
8640,0,Abrupt
8641,0,Abrupt
8642,0,Abrupt
8643,1,Abrupt
8644,0,Abrupt
8645,1,Abrupt
8646,1,Abrupt
8647,1,Abrupt
8648,0,Abrupt
8649,1,Abrupt
8650,0,Abrupt
8651,0,Abrupt
8652,1,Abrupt
8653,0,Abrupt
8654,0,Abrupt
8655,0,Abrupt
8656,1,Abrupt
8657,0,Abrupt
8658,0,Abrupt
8659,0,Abrupt
8660,0,Abrupt
8661,1,Abrupt
8662,0,Abrupt
8663,0,Abrupt
8664,0,Abrupt
8665,0,Abrupt
8666,0,Abrupt
8667,0,Abrupt
8668,0,Abrupt
8669,0,Abrupt
8670,0,Abrupt
8671,0,Abrupt
8672,0,Abrupt
8673,0,Abrupt
8674,0,Abrupt
8675,0,Abrupt
8676,1,Abrupt
8677,0,Abrupt
8678,0,Abrupt
8679,0,Abrupt
8680,0,Abrupt
8681,0,Abrupt
8682,0,Abrupt
8683,0,Abrupt
8684,0,Abrupt
8685,0,Abrupt
8686,0,Abrupt
8687,0,Abrupt
8688,1,Abrupt
8689,0,Abrupt
8690,0,Abrupt
8691,0,Abrupt
8692,0,Abrupt
8693,0,Abrupt
8694,0,Abrupt
8695,0,Abrupt
8696,0,Abrupt
8697,1,Abrupt
8698,0,Abrupt
8699,0,Abrupt
8700,0,Abrupt
8701,0,Abrupt
8702,0,Abrupt
8703,0,Abrupt
8704,0,Abrupt
8705,0,Abrupt
8706,0,Abrupt
8707,1,Abrupt
8708,0,Abrupt
8709,0,Abrupt
8710,1,Abrupt
8711,1,Abrupt
8712,1,Abrupt
8713,0,Abrupt
8714,0,Abrupt
8715,0,Abrupt
8716,0,Abrupt
8717,1,Abrupt
8718,1,Abrupt
8719,0,Abrupt
8720,0,Abrupt
8721,0,Abrupt
8722,0,Abrupt
8723,1,Abrupt
8724,1,Abrupt
8725,0,Abrupt
8726,1,Abrupt
8727,0,Abrupt
8728,0,Abrupt
8729,0,Abrupt
8730,1,Abrupt
8731,0,Abrupt
8732,0,Abrupt
8733,0,Abrupt
8734,0,Abrupt
8735,0,Abrupt
8736,0,Abrupt
8737,0,Abrupt
8738,0,Abrupt
8739,0,Abrupt
8740,0,Abrupt
8741,0,Abrupt
8742,0,Abrupt
8743,0,Abrupt
8744,0,Abrupt
8745,0,Abrupt
8746,0,Abrupt
8747,0,Abrupt
8748,0,Abrupt
8749,0,Abrupt
8750,0,Abrupt
8751,0,Abrupt
8752,0,Abrupt
8753,0,Abrupt
8754,0,Abrupt
8755,0,Abrupt
8756,0,Abrupt
8757,0,Abrupt
8758,0,Abrupt
8759,0,Abrupt
8760,0,Abrupt
8761,0,Abrupt
8762,0,Abrupt
8763,1,Abrupt
8764,1,Abrupt
8765,0,Abrupt
8766,0,Abrupt
8767,0,Abrupt
8768,1,Abrupt
8769,1,Abrupt
8770,0,Abrupt
8771,1,Abrupt
8772,0,Abrupt
8773,0,Abrupt
8774,1,Abrupt
8775,0,Abrupt
8776,0,Abrupt
8777,0,Abrupt
8778,0,Abrupt
8779,0,Abrupt
8780,1,Abrupt
8781,0,Abrupt
8782,0,Abrupt
8783,1,Abrupt
8784,0,Abrupt
8785,0,Abrupt
8786,1,Abrupt
8787,0,Abrupt
8788,0,Abrupt
8789,0,Abrupt
8790,0,Abrupt
8791,0,Abrupt
8792,0,Abrupt
8793,0,Abrupt
8794,0,Abrupt
8795,0,Abrupt
8796,0,Abrupt
8797,0,Abrupt
8798,1,Abrupt
8799,0,Abrupt
8800,0,Abrupt
8801,0,Abrupt
8802,0,Abrupt
8803,1,Abrupt
8804,1,Abrupt
8805,0,Abrupt
8806,0,Abrupt
8807,0,Abrupt
8808,0,Abrupt
8809,0,Abrupt
8810,0,Abrupt
8811,0,Abrupt
8812,0,Abrupt
8813,0,Abrupt
8814,0,Abrupt
8815,0,Abrupt
8816,0,Abrupt
8817,1,Abrupt
8818,0,Abrupt
8819,0,Abrupt
8820,0,Abrupt
8821,0,Abrupt
8822,0,Abrupt
8823,0,Abrupt
8824,0,Abrupt
8825,0,Abrupt
8826,0,Abrupt
8827,1,Abrupt
8828,0,Abrupt
8829,0,Abrupt
8830,0,Abrupt
8831,0,Abrupt
8832,0,Abrupt
8833,0,Abrupt
8834,1,Abrupt
8835,0,Abrupt
8836,0,Abrupt
8837,0,Abrupt
8838,1,Abrupt
8839,0,Abrupt
8840,0,Abrupt
8841,0,Abrupt
8842,1,Abrupt
8843,0,Abrupt
8844,0,Abrupt
8845,0,Abrupt
8846,1,Abrupt
8847,0,Abrupt
8848,0,Abrupt
8849,0,Abrupt
8850,0,Abrupt
8851,0,Abrupt
8852,0,Abrupt
8853,0,Abrupt
8854,0,Abrupt
8855,1,Abrupt
8856,0,Abrupt
8857,0,Abrupt
8858,1,Abrupt
8859,0,Abrupt
8860,0,Abrupt
8861,0,Abrupt
8862,0,Abrupt
8863,1,Abrupt
8864,0,Abrupt
8865,1,Abrupt
8866,0,Abrupt
8867,0,Abrupt
8868,1,Abrupt
8869,0,Abrupt
8870,0,Abrupt
8871,1,Abrupt
8872,0,Abrupt
8873,0,Abrupt
8874,1,Abrupt
8875,0,Abrupt
8876,0,Abrupt
8877,0,Abrupt
8878,0,Abrupt
8879,1,Abrupt
8880,0,Abrupt
8881,0,Abrupt
8882,0,Abrupt
8883,0,Abrupt
8884,0,Abrupt
8885,0,Abrupt
8886,0,Abrupt
8887,1,Abrupt
8888,0,Abrupt
8889,1,Abrupt
8890,0,Abrupt
8891,0,Abrupt
8892,1,Abrupt
8893,0,Abrupt
8894,0,Abrupt
8895,0,Abrupt
8896,0,Abrupt
8897,0,Abrupt
8898,0,Abrupt
8899,0,Abrupt
8900,0,Abrupt
8901,0,Abrupt
8902,0,Abrupt
8903,0,Abrupt
8904,0,Abrupt
8905,0,Abrupt
8906,0,Abrupt
8907,0,Abrupt
8908,0,Abrupt
8909,0,Abrupt
8910,0,Abrupt
8911,0,Abrupt
8912,0,Abrupt
8913,0,Abrupt
8914,0,Abrupt
8915,0,Abrupt
8916,0,Abrupt
8917,0,Abrupt
8918,0,Abrupt
8919,0,Abrupt
8920,1,Abrupt
8921,0,Abrupt
8922,0,Abrupt
8923,1,Abrupt
8924,0,Abrupt
8925,0,Abrupt
8926,0,Abrupt
8927,1,Abrupt
8928,1,Abrupt
8929,0,Abrupt
8930,0,Abrupt
8931,1,Abrupt
8932,0,Abrupt
8933,0,Abrupt
8934,0,Abrupt
8935,1,Abrupt
8936,1,Abrupt
8937,0,Abrupt
8938,0,Abrupt
8939,0,Abrupt
8940,0,Abrupt
8941,0,Abrupt
8942,0,Abrupt
8943,0,Abrupt
8944,0,Abrupt
8945,1,Abrupt
8946,1,Abrupt
8947,0,Abrupt
8948,0,Abrupt
8949,0,Abrupt
8950,0,Abrupt
8951,0,Abrupt
8952,0,Abrupt
8953,0,Abrupt
8954,0,Abrupt
8955,0,Abrupt
8956,0,Abrupt
8957,1,Abrupt
8958,0,Abrupt
8959,0,Abrupt
8960,0,Abrupt
8961,1,Abrupt
8962,1,Abrupt
8963,0,Abrupt
8964,0,Abrupt
8965,0,Abrupt
8966,0,Abrupt
8967,0,Abrupt
8968,0,Abrupt
8969,0,Abrupt
8970,1,Abrupt
8971,1,Abrupt
8972,0,Abrupt
8973,1,Abrupt
8974,0,Abrupt
8975,1,Abrupt
8976,1,Abrupt
8977,1,Abrupt
8978,0,Abrupt
8979,0,Abrupt
8980,0,Abrupt
8981,0,Abrupt
8982,0,Abrupt
8983,1,Abrupt
8984,0,Abrupt
8985,0,Abrupt
8986,0,Abrupt
8987,0,Abrupt
8988,1,Abrupt
8989,0,Abrupt
8990,0,Abrupt
8991,0,Abrupt
8992,1,Abrupt
8993,0,Abrupt
8994,0,Abrupt
8995,0,Abrupt
8996,0,Abrupt
8997,0,Abrupt
8998,0,Abrupt
8999,0,Abrupt
9000,0,Abrupt
9001,0,Abrupt
9002,0,Abrupt
9003,0,Abrupt
9004,0,Abrupt
9005,1,Abrupt
9006,0,Abrupt
9007,0,Abrupt
9008,0,Abrupt
9009,1,Abrupt
9010,1,Abrupt
9011,0,Abrupt
9012,0,Abrupt
9013,0,Abrupt
9014,0,Abrupt
9015,0,Abrupt
9016,0,Abrupt
9017,1,Abrupt
9018,1,Abrupt
9019,0,Abrupt
9020,0,Abrupt
9021,1,Abrupt
9022,0,Abrupt
9023,0,Abrupt
9024,1,Abrupt
9025,0,Abrupt
9026,0,Abrupt
9027,0,Abrupt
9028,1,Abrupt
9029,0,Abrupt
9030,0,Abrupt
9031,0,Abrupt
9032,0,Abrupt
9033,0,Abrupt
9034,0,Abrupt
9035,0,Abrupt
9036,0,Abrupt
9037,0,Abrupt
9038,1,Abrupt
9039,0,Abrupt
9040,0,Abrupt
9041,0,Abrupt
9042,0,Abrupt
9043,0,Abrupt
9044,0,Abrupt
9045,0,Abrupt
9046,0,Abrupt
9047,0,Abrupt
9048,0,Abrupt
9049,1,Abrupt
9050,0,Abrupt
9051,1,Abrupt
9052,0,Abrupt
9053,0,Abrupt
9054,0,Abrupt
9055,0,Abrupt
9056,0,Abrupt
9057,0,Abrupt
9058,1,Abrupt
9059,0,Abrupt
9060,0,Abrupt
9061,0,Abrupt
9062,0,Abrupt
9063,1,Abrupt
9064,1,Abrupt
9065,0,Abrupt
9066,0,Abrupt
9067,0,Abrupt
9068,0,Abrupt
9069,0,Abrupt
9070,0,Abrupt
9071,0,Abrupt
9072,0,Abrupt
9073,0,Abrupt
9074,0,Abrupt
9075,0,Abrupt
9076,0,Abrupt
9077,0,Abrupt
9078,0,Abrupt
9079,1,Abrupt
9080,0,Abrupt
9081,0,Abrupt
9082,0,Abrupt
9083,1,Abrupt
9084,0,Abrupt
9085,0,Abrupt
9086,0,Abrupt
9087,0,Abrupt
9088,0,Abrupt
9089,0,Abrupt
9090,0,Abrupt
9091,0,Abrupt
9092,0,Abrupt
9093,0,Abrupt
9094,1,Abrupt
9095,0,Abrupt
9096,0,Abrupt
9097,0,Abrupt
9098,0,Abrupt
9099,0,Abrupt
9100,0,Abrupt
9101,0,Abrupt
9102,0,Abrupt
9103,1,Abrupt
9104,0,Abrupt
9105,0,Abrupt
9106,0,Abrupt
9107,0,Abrupt
9108,0,Abrupt
9109,0,Abrupt
9110,0,Abrupt
9111,0,Abrupt
9112,0,Abrupt
9113,0,Abrupt
9114,1,Abrupt
9115,1,Abrupt
9116,0,Abrupt
9117,0,Abrupt
9118,0,Abrupt
9119,0,Abrupt
9120,0,Abrupt
9121,0,Abrupt
9122,0,Abrupt
9123,0,Abrupt
9124,1,Abrupt
9125,0,Abrupt
9126,0,Abrupt
9127,0,Abrupt
9128,0,Abrupt
9129,0,Abrupt
9130,0,Abrupt
9131,0,Abrupt
9132,0,Abrupt
9133,0,Abrupt
9134,0,Abrupt
9135,0,Abrupt
9136,0,Abrupt
9137,0,Abrupt
9138,0,Abrupt
9139,0,Abrupt
9140,0,Abrupt
9141,0,Abrupt
9142,0,Abrupt
9143,0,Abrupt
9144,0,Abrupt
9145,0,Abrupt
9146,0,Abrupt
9147,0,Abrupt
9148,0,Abrupt
9149,1,Abrupt
9150,0,Abrupt
9151,0,Abrupt
9152,0,Abrupt
9153,0,Abrupt
9154,0,Abrupt
9155,0,Abrupt
9156,0,Abrupt
9157,0,Abrupt
9158,0,Abrupt
9159,0,Abrupt
9160,0,Abrupt
9161,1,Abrupt
9162,0,Abrupt
9163,0,Abrupt
9164,1,Abrupt
9165,0,Abrupt
9166,0,Abrupt
9167,0,Abrupt
9168,0,Abrupt
9169,1,Abrupt
9170,0,Abrupt
9171,0,Abrupt
9172,1,Abrupt
9173,0,Abrupt
9174,0,Abrupt
9175,0,Abrupt
9176,0,Abrupt
9177,0,Abrupt
9178,0,Abrupt
9179,0,Abrupt
9180,1,Abrupt
9181,0,Abrupt
9182,0,Abrupt
9183,0,Abrupt
9184,0,Abrupt
9185,0,Abrupt
9186,1,Abrupt
9187,1,Abrupt
9188,0,Abrupt
9189,0,Abrupt
9190,0,Abrupt
9191,1,Abrupt
9192,0,Abrupt
9193,1,Abrupt
9194,1,Abrupt
9195,0,Abrupt
9196,0,Abrupt
9197,0,Abrupt
9198,0,Abrupt
9199,1,Abrupt
9200,0,Abrupt
9201,0,Abrupt
9202,0,Abrupt
9203,1,Abrupt
9204,0,Abrupt
9205,0,Abrupt
9206,0,Abrupt
9207,0,Abrupt
9208,0,Abrupt
9209,0,Abrupt
9210,1,Abrupt
9211,0,Abrupt
9212,0,Abrupt
9213,0,Abrupt
9214,0,Abrupt
9215,0,Abrupt
9216,0,Abrupt
9217,1,Abrupt
9218,0,Abrupt
9219,0,Abrupt
9220,0,Abrupt
9221,0,Abrupt
9222,0,Abrupt
9223,0,Abrupt
9224,0,Abrupt
9225,0,Abrupt
9226,0,Abrupt
9227,0,Abrupt
9228,0,Abrupt
9229,1,Abrupt
9230,0,Abrupt
9231,0,Abrupt
9232,0,Abrupt
9233,0,Abrupt
9234,0,Abrupt
9235,0,Abrupt
9236,0,Abrupt
9237,0,Abrupt
9238,0,Abrupt
9239,0,Abrupt
9240,0,Abrupt
9241,0,Abrupt
9242,0,Abrupt
9243,0,Abrupt
9244,0,Abrupt
9245,0,Abrupt
9246,1,Abrupt
9247,1,Abrupt
9248,0,Abrupt
9249,0,Abrupt
9250,0,Abrupt
9251,1,Abrupt
9252,1,Abrupt
9253,0,Abrupt
9254,0,Abrupt
9255,0,Abrupt
9256,1,Abrupt
9257,0,Abrupt
9258,0,Abrupt
9259,0,Abrupt
9260,0,Abrupt
9261,0,Abrupt
9262,0,Abrupt
9263,0,Abrupt
9264,1,Abrupt
9265,0,Abrupt
9266,0,Abrupt
9267,0,Abrupt
9268,0,Abrupt
9269,1,Abrupt
9270,0,Abrupt
9271,0,Abrupt
9272,0,Abrupt
9273,0,Abrupt
9274,0,Abrupt
9275,0,Abrupt
9276,0,Abrupt
9277,0,Abrupt
9278,1,Abrupt
9279,0,Abrupt
9280,0,Abrupt
9281,0,Abrupt
9282,1,Abrupt
9283,0,Abrupt
9284,0,Abrupt
9285,0,Abrupt
9286,0,Abrupt
9287,0,Abrupt
9288,0,Abrupt
9289,0,Abrupt
9290,0,Abrupt
9291,1,Abrupt
9292,0,Abrupt
9293,1,Abrupt
9294,0,Abrupt
9295,1,Abrupt
9296,0,Abrupt
9297,0,Abrupt
9298,0,Abrupt
9299,0,Abrupt
9300,1,Abrupt
9301,0,Abrupt
9302,0,Abrupt
9303,0,Abrupt
9304,0,Abrupt
9305,0,Abrupt
9306,0,Abrupt
9307,0,Abrupt
9308,0,Abrupt
9309,0,Abrupt
9310,0,Abrupt
9311,1,Abrupt
9312,0,Abrupt
9313,1,Abrupt
9314,0,Abrupt
9315,0,Abrupt
9316,0,Abrupt
9317,0,Abrupt
9318,1,Abrupt
9319,0,Abrupt
9320,0,Abrupt
9321,1,Abrupt
9322,0,Abrupt
9323,1,Abrupt
9324,0,Abrupt
9325,0,Abrupt
9326,0,Abrupt
9327,0,Abrupt
9328,0,Abrupt
9329,1,Abrupt
9330,0,Abrupt
9331,1,Abrupt
9332,0,Abrupt
9333,0,Abrupt
9334,0,Abrupt
9335,0,Abrupt
9336,1,Abrupt
9337,0,Abrupt
9338,0,Abrupt
9339,0,Abrupt
9340,0,Abrupt
9341,0,Abrupt
9342,1,Abrupt
9343,1,Abrupt
9344,0,Abrupt
9345,0,Abrupt
9346,0,Abrupt
9347,0,Abrupt
9348,0,Abrupt
9349,0,Abrupt
9350,0,Abrupt
9351,0,Abrupt
9352,1,Abrupt
9353,1,Abrupt
9354,1,Abrupt
9355,0,Abrupt
9356,0,Abrupt
9357,1,Abrupt
9358,1,Abrupt
9359,0,Abrupt
9360,1,Abrupt
9361,0,Abrupt
9362,0,Abrupt
9363,1,Abrupt
9364,0,Abrupt
9365,0,Abrupt
9366,0,Abrupt
9367,0,Abrupt
9368,0,Abrupt
9369,0,Abrupt
9370,0,Abrupt
9371,0,Abrupt
9372,1,Abrupt
9373,0,Abrupt
9374,1,Abrupt
9375,0,Abrupt
9376,0,Abrupt
9377,1,Abrupt
9378,0,Abrupt
9379,0,Abrupt
9380,0,Abrupt
9381,0,Abrupt
9382,0,Abrupt
9383,1,Abrupt
9384,1,Abrupt
9385,0,Abrupt
9386,0,Abrupt
9387,0,Abrupt
9388,0,Abrupt
9389,0,Abrupt
9390,1,Abrupt
9391,0,Abrupt
9392,0,Abrupt
9393,0,Abrupt
9394,1,Abrupt
9395,0,Abrupt
9396,0,Abrupt
9397,0,Abrupt
9398,0,Abrupt
9399,0,Abrupt
9400,1,Abrupt
9401,0,Abrupt
9402,0,Abrupt
9403,0,Abrupt
9404,0,Abrupt
9405,0,Abrupt
9406,0,Abrupt
9407,0,Abrupt
9408,0,Abrupt
9409,1,Abrupt
9410,0,Abrupt
9411,0,Abrupt
9412,0,Abrupt
9413,0,Abrupt
9414,1,Abrupt
9415,0,Abrupt
9416,0,Abrupt
9417,0,Abrupt
9418,0,Abrupt
9419,0,Abrupt
9420,1,Abrupt
9421,1,Abrupt
9422,0,Abrupt
9423,0,Abrupt
9424,0,Abrupt
9425,0,Abrupt
9426,1,Abrupt
9427,0,Abrupt
9428,0,Abrupt
9429,1,Abrupt
9430,0,Abrupt
9431,0,Abrupt
9432,1,Abrupt
9433,1,Abrupt
9434,0,Abrupt
9435,0,Abrupt
9436,0,Abrupt
9437,0,Abrupt
9438,0,Abrupt
9439,0,Abrupt
9440,0,Abrupt
9441,0,Abrupt
9442,0,Abrupt
9443,0,Abrupt
9444,0,Abrupt
9445,1,Abrupt
9446,0,Abrupt
9447,0,Abrupt
9448,0,Abrupt
9449,0,Abrupt
9450,0,Abrupt
9451,1,Abrupt
9452,0,Abrupt
9453,0,Abrupt
9454,1,Abrupt
9455,1,Abrupt
9456,0,Abrupt
9457,0,Abrupt
9458,0,Abrupt
9459,1,Abrupt
9460,1,Abrupt
9461,1,Abrupt
9462,0,Abrupt
9463,0,Abrupt
9464,0,Abrupt
9465,1,Abrupt
9466,0,Abrupt
9467,0,Abrupt
9468,0,Abrupt
9469,1,Abrupt
9470,1,Abrupt
9471,0,Abrupt
9472,0,Abrupt
9473,0,Abrupt
9474,0,Abrupt
9475,0,Abrupt
9476,0,Abrupt
9477,0,Abrupt
9478,0,Abrupt
9479,1,Abrupt
9480,0,Abrupt
9481,1,Abrupt
9482,0,Abrupt
9483,0,Abrupt
9484,1,Abrupt
9485,0,Abrupt
9486,0,Abrupt
9487,0,Abrupt
9488,0,Abrupt
9489,0,Abrupt
9490,0,Abrupt
9491,0,Abrupt
9492,0,Abrupt
9493,1,Abrupt
9494,0,Abrupt
9495,0,Abrupt
9496,0,Abrupt
9497,0,Abrupt
9498,0,Abrupt
9499,0,Abrupt
9500,0,Abrupt
9501,1,Abrupt
9502,0,Abrupt
9503,0,Abrupt
9504,0,Abrupt
9505,0,Abrupt
9506,1,Abrupt
9507,0,Abrupt
9508,0,Abrupt
9509,1,Abrupt
9510,0,Abrupt
9511,0,Abrupt
9512,0,Abrupt
9513,0,Abrupt
9514,0,Abrupt
9515,0,Abrupt
9516,0,Abrupt
9517,1,Abrupt
9518,0,Abrupt
9519,1,Abrupt
9520,0,Abrupt
9521,0,Abrupt
9522,0,Abrupt
9523,1,Abrupt
9524,0,Abrupt
9525,1,Abrupt
9526,0,Abrupt
9527,0,Abrupt
9528,0,Abrupt
9529,1,Abrupt
9530,0,Abrupt
9531,0,Abrupt
9532,0,Abrupt
9533,1,Abrupt
9534,0,Abrupt
9535,0,Abrupt
9536,0,Abrupt
9537,1,Abrupt
9538,0,Abrupt
9539,1,Abrupt
9540,0,Abrupt
9541,0,Abrupt
9542,1,Abrupt
9543,0,Abrupt
9544,0,Abrupt
9545,0,Abrupt
9546,0,Abrupt
9547,1,Abrupt
9548,0,Abrupt
9549,0,Abrupt
9550,0,Abrupt
9551,1,Abrupt
9552,0,Abrupt
9553,1,Abrupt
9554,1,Abrupt
9555,0,Abrupt
9556,1,Abrupt
9557,0,Abrupt
9558,1,Abrupt
9559,1,Abrupt
9560,0,Abrupt
9561,0,Abrupt
9562,1,Abrupt
9563,0,Abrupt
9564,1,Abrupt
9565,0,Abrupt
9566,0,Abrupt
9567,0,Abrupt
9568,0,Abrupt
9569,0,Abrupt
9570,1,Abrupt
9571,0,Abrupt
9572,0,Abrupt
9573,1,Abrupt
9574,1,Abrupt
9575,0,Abrupt
9576,1,Abrupt
9577,1,Abrupt
9578,0,Abrupt
9579,1,Abrupt
9580,1,Abrupt
9581,0,Abrupt
9582,0,Abrupt
9583,0,Abrupt
9584,0,Abrupt
9585,0,Abrupt
9586,0,Abrupt
9587,0,Abrupt
9588,0,Abrupt
9589,0,Abrupt
9590,0,Abrupt
9591,0,Abrupt
9592,0,Abrupt
9593,0,Abrupt
9594,0,Abrupt
9595,0,Abrupt
9596,0,Abrupt
9597,0,Abrupt
9598,0,Abrupt
9599,0,Abrupt
9600,0,Abrupt
9601,0,Abrupt
9602,0,Abrupt
9603,0,Abrupt
9604,0,Abrupt
9605,0,Abrupt
9606,1,Abrupt
9607,0,Abrupt
9608,1,Abrupt
9609,0,Abrupt
9610,0,Abrupt
9611,1,Abrupt
9612,0,Abrupt
9613,0,Abrupt
9614,0,Abrupt
9615,1,Abrupt
9616,0,Abrupt
9617,0,Abrupt
9618,0,Abrupt
9619,1,Abrupt
9620,0,Abrupt
9621,0,Abrupt
9622,0,Abrupt
9623,0,Abrupt
9624,0,Abrupt
9625,0,Abrupt
9626,0,Abrupt
9627,0,Abrupt
9628,0,Abrupt
9629,0,Abrupt
9630,0,Abrupt
9631,0,Abrupt
9632,1,Abrupt
9633,1,Abrupt
9634,0,Abrupt
9635,0,Abrupt
9636,0,Abrupt
9637,0,Abrupt
9638,0,Abrupt
9639,0,Abrupt
9640,1,Abrupt
9641,1,Abrupt
9642,0,Abrupt
9643,0,Abrupt
9644,0,Abrupt
9645,0,Abrupt
9646,0,Abrupt
9647,0,Abrupt
9648,0,Abrupt
9649,0,Abrupt
9650,0,Abrupt
9651,1,Abrupt
9652,1,Abrupt
9653,0,Abrupt
9654,0,Abrupt
9655,0,Abrupt
9656,0,Abrupt
9657,1,Abrupt
9658,1,Abrupt
9659,0,Abrupt
9660,0,Abrupt
9661,0,Abrupt
9662,0,Abrupt
9663,0,Abrupt
9664,0,Abrupt
9665,0,Abrupt
9666,0,Abrupt
9667,0,Abrupt
9668,0,Abrupt
9669,1,Abrupt
9670,1,Abrupt
9671,1,Abrupt
9672,0,Abrupt
9673,0,Abrupt
9674,0,Abrupt
9675,0,Abrupt
9676,0,Abrupt
9677,0,Abrupt
9678,0,Abrupt
9679,0,Abrupt
9680,0,Abrupt
9681,0,Abrupt
9682,0,Abrupt
9683,1,Abrupt
9684,0,Abrupt
9685,0,Abrupt
9686,0,Abrupt
9687,1,Abrupt
9688,0,Abrupt
9689,1,Abrupt
9690,0,Abrupt
9691,0,Abrupt
9692,0,Abrupt
9693,0,Abrupt
9694,0,Abrupt
9695,0,Abrupt
9696,1,Abrupt
9697,0,Abrupt
9698,0,Abrupt
9699,0,Abrupt
9700,0,Abrupt
9701,0,Abrupt
9702,0,Abrupt
9703,0,Abrupt
9704,0,Abrupt
9705,0,Abrupt
9706,0,Abrupt
9707,0,Abrupt
9708,0,Abrupt
9709,0,Abrupt
9710,0,Abrupt
9711,0,Abrupt
9712,0,Abrupt
9713,0,Abrupt
9714,0,Abrupt
9715,0,Abrupt
9716,0,Abrupt
9717,0,Abrupt
9718,1,Abrupt
9719,0,Abrupt
9720,0,Abrupt
9721,0,Abrupt
9722,0,Abrupt
9723,0,Abrupt
9724,1,Abrupt
9725,1,Abrupt
9726,0,Abrupt
9727,0,Abrupt
9728,0,Abrupt
9729,0,Abrupt
9730,1,Abrupt
9731,0,Abrupt
9732,0,Abrupt
9733,0,Abrupt
9734,0,Abrupt
9735,1,Abrupt
9736,1,Abrupt
9737,0,Abrupt
9738,1,Abrupt
9739,1,Abrupt
9740,0,Abrupt
9741,1,Abrupt
9742,0,Abrupt
9743,0,Abrupt
9744,0,Abrupt
9745,0,Abrupt
9746,0,Abrupt
9747,0,Abrupt
9748,0,Abrupt
9749,0,Abrupt
9750,0,Abrupt
9751,0,Abrupt
9752,0,Abrupt
9753,0,Abrupt
9754,0,Abrupt
9755,0,Abrupt
9756,0,Abrupt
9757,0,Abrupt
9758,0,Abrupt
9759,0,Abrupt
9760,0,Abrupt
9761,0,Abrupt
9762,0,Abrupt
9763,0,Abrupt
9764,0,Abrupt
9765,0,Abrupt
9766,0,Abrupt
9767,1,Abrupt
9768,0,Abrupt
9769,0,Abrupt
9770,0,Abrupt
9771,1,Abrupt
9772,1,Abrupt
9773,0,Abrupt
9774,0,Abrupt
9775,0,Abrupt
9776,0,Abrupt
9777,1,Abrupt
9778,0,Abrupt
9779,0,Abrupt
9780,0,Abrupt
